ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022,F2023
501,"Croatia, Rep. of",HR,HRV,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,110197163.0,113256860.0,114952523.0,111469288.0,107203914.0,121534443.0,122719893.0,178801663.0,209669540.0,327246905.0,483438063.0,475071322.0,465703830.0,603425114.0,840099382.0,784445881.0,782532998.0,731743056.0,692379251.0,933617386.0,834579405.0,766727408.0,811646861.0,1001597307.0,1000025879.0,1038310298.0,1048008905.0,1288482146.0,1327489685.0,1466076801.0
502,"Croatia, Rep. of",HR,HRV,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.661327748698582,0.548457140071771,0.520219624023303,0.504524544661563,0.447364443279554,0.515297740874073,0.554348344529902,0.775287810012743,0.784135641109989,0.928374738492298,1.15555995313669,1.05454799956486,0.938894542436087,1.01714473961609,1.22620676919068,1.26480032085509,1.32928389699129,1.16660063399472,1.20643381852384,1.56926534788877,1.40600772053236,1.50746931578987,1.54608256215648,1.78723338163058,1.62583702706323,1.6889990268457,1.81573866560173,1.86389143518439,1.85255285271722,1.78693163488828
504,"Croatia, Rep. of",HR,HRV,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,131976602.0,195173225.0,236144576.0,256738051.0,225647084.0,250175180.0,192908197.0,265140526.0,349987808.0,554376479.0,624064719.0,629867600.0,639354915.0,830765856.0,1002423124.0,961233413.0,812000631.0,736929874.0,619448151.0,850774310.0,684367557.0,681757611.0,746532936.0,882612861.0,877961445.0,904204807.0,1096651946.0,1315275106.0,1378922389.0,1724250470.0
505,"Croatia, Rep. of",HR,HRV,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.792032995273651,0.945144945763853,1.06867634859882,1.16202992413545,0.94163056501197,1.06072568314453,0.871401832571661,1.14965495454126,1.30890693138717,1.57272417509313,1.49169925298559,1.39815978530214,1.28898841217,1.40035457702719,1.46313406077719,1.54984347375142,1.3793403803977,1.17486985516136,1.07935527690801,1.43001904589315,1.15294729663724,1.34040947103942,1.42204893517734,1.57491953823282,1.42738528631112,1.47085225104086,1.90001566929394,1.90264957306179,1.92432877956231,2.1016073027091
507,"Croatia, Rep. of",HR,HRV,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,242173765.0,308430085.0,351097099.0,368207339.0,332850998.0,371709623.0,315628090.0,443942189.0,559657348.0,881623384.0,1107502782.0,1104938922.0,1105058745.0,1434190970.0,1842522506.0,1745679294.0,1594533629.0,1468672930.0,1311827402.0,1784391696.0,1518946962.0,1448485019.0,1558179797.0,1884210168.0,1877987324.0,1942515105.0,2144660851.0,2603757252.0,2706412074.0,3190327271.0
508,"Croatia, Rep. of",HR,HRV,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,1.45336074397223,1.49360208583562,1.58889597262213,1.66655446879701,1.38899500829152,1.5760234240186,1.42575017710156,1.924942764554,2.09304257249716,2.50109891358543,2.64725920612229,2.452707784867,2.22788295460609,2.41749931664328,2.68934082996788,2.81464379460652,2.70862427738899,2.34147048915608,2.28578909543184,2.99928439378193,2.5589550171696,2.84787878682929,2.96813149733381,3.3621529198634,3.05322231337435,3.15985127788656,3.71575433489567,3.76654100824619,3.77688163227953,3.88853893759738
509,"Croatia, Rep. of",HR,HRV,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-21779439.0,-81916365.0,-121192053.0,-145268763.0,-118443170.0,-128640737.0,-70188304.0,-86338863.0,-140318268.0,-227129574.0,-140626656.0,-154796278.0,-173651085.0,-227340742.0,-162323742.0,-176787532.0,-29467633.0,-5186818.0,72931100.0,82843076.0,150211848.0,84969797.0,65113925.0,118984446.0,122064434.0,134105491.0,-48643041.0,-26792960.0,-51432704.0,-258173669.0
510,"Croatia, Rep. of",HR,HRV,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-0.130705246575069,-0.396687805692082,-0.54845672457552,-0.657505379473883,-0.494266121732417,-0.545427942270454,-0.317053488041759,-0.374367144528517,-0.524771290277182,-0.644349436600836,-0.336139299848903,-0.343611785737272,-0.350093869733915,-0.383209837411106,-0.236927291586511,-0.285043152896331,-0.0500564834064023,-0.0082692211666375,0.127078541615835,0.139246301995619,0.253060423895115,0.167059844750449,0.124033626979141,0.212313843397765,0.198451740752117,0.218146775804843,-0.0842770036922064,-0.0387581378774014,-0.0717759268450817,-0.314675667820813
519,Cyprus,CY,CYP,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,10478050.0,11477688.0,19352054.0,14685834.0,13041713.0,11349426.0,8182980.0,8796245.0,6219283.0,7768810.0,18322875.0,21208824.0,66148297.0,125603569.0,111011060.0,99259810.0,131650182.0,107309096.0,39405506.0,19219555.501,14280237.927,16067215.012,12385813.988,22762718.559,17320370.907,11943352.668,17616433.854,22181869.911,20929577.408,21407159.421
520,Cyprus,CY,CYP,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.130915438534833,0.115502747699489,0.193211311039196,0.153869759151815,0.127224050855855,0.108064935651688,0.0819280646377378,0.0846038070974013,0.0544517524312848,0.0533855275558689,0.105743025930321,0.113336252298627,0.323905587842896,0.521558695350926,0.397100452456499,0.381477462263065,0.509860110159369,0.388284450896705,0.157225355882762,0.080214738459133,0.0614685842219085,0.080694702220322,0.0588668028376925,0.0992339500677882,0.06763414636354,0.0460249984123484,0.0698866544767913,0.0751864648302765,0.0714960480115176,0.0665134680314742
522,Cyprus,CY,CYP,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,88946416.0,95571401.0,113256032.0,90878312.0,144007464.0,116005945.0,105221224.0,104615903.0,79097904.0,90009887.0,162175625.0,111305644.0,148143888.0,241520159.0,303213737.0,294374504.0,310285358.0,268436517.0,163268859.0,103532446.59,143163596.019,81666016.133,93947337.246,114819521.767,147281945.918,178735570.976,191489024.618,267065930.554,270123461.172,526687489.94
523,Cyprus,CY,CYP,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,1.11131928715188,0.961758101195094,1.13075058729255,0.952170913791039,1.40481644731476,1.10456466975848,1.05347578035555,1.00621386474938,0.692526692617386,0.618527844385323,0.935930705178143,0.594797927063057,0.725409954665532,1.00289299127311,1.08463347844553,1.13134650107499,1.20168559137062,0.971303733692519,0.651431920728224,0.432103027815544,0.616240682010395,0.410152901324257,0.446509158311646,0.500555092323487,0.575119825112934,0.688776811593401,0.759661541631328,0.905232213313353,0.922749636674873,1.63645305926652
525,Cyprus,CY,CYP,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,99424466.0,107049089.0,132608086.0,105564146.0,157049177.0,127355371.0,113404204.0,113412148.0,85317187.0,97778697.0,180498500.0,132514468.0,214292185.0,367123728.0,414224797.0,393634314.0,441935540.0,375745613.0,202674365.0,122752002.091,157443833.946,97733231.145,106333151.234,137582240.326,164602316.825,190678923.644,209105458.472,289247800.465,291053038.58,548094649.361
526,Cyprus,CY,CYP,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,1.24223472568671,1.07726084889458,1.32396189833175,1.10604067294285,1.53204049817061,1.21262960541017,1.13540384499329,1.09081767184679,0.746978445048671,0.671913371941192,1.04167373110846,0.708134179361684,1.04931554250843,1.52445168662403,1.48173393090203,1.51282396333806,1.71154570152999,1.35958818458922,0.808657276610986,0.512317766274678,0.677709266232303,0.490847603544579,0.505375961149338,0.599789042391276,0.642753971476474,0.734801810005749,0.829548196108119,0.980418678143629,0.99424568468639,1.702966527298
527,Cyprus,CY,CYP,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-78468366.0,-84093713.0,-93903978.0,-76192478.0,-130965751.0,-104656519.0,-97038244.0,-95819658.0,-72878621.0,-82241077.0,-143852750.0,-90096820.0,-81995591.0,-115916590.0,-192202677.0,-195114694.0,-178635176.0,-161127421.0,-123863353.0,-84312891.089,-128883358.092,-65598801.121,-81561523.258,-92056803.208,-129961575.011,-166792218.308,-173872590.764,-244884060.643,-249193883.764,-505280330.519
528,Cyprus,CY,CYP,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-0.980403848617042,-0.846255353495604,-0.937539276253355,-0.798301154639224,-1.2775923964589,-0.996499734106791,-0.971547715717816,-0.921610057651983,-0.638074940186101,-0.565142316829455,-0.830187679247822,-0.481461674764429,-0.401504366822636,-0.481334295922182,-0.687533025989035,-0.749869038811927,-0.691825481211248,-0.583019282795814,-0.494206564845461,-0.351888289356412,-0.554772097788486,-0.329458199103935,-0.387642355473953,-0.401321142255699,-0.507485678749394,-0.642751813181052,-0.689774887154536,-0.830045748483076,-0.851253588663355,-1.56993959123505
533,Czech Rep.,CZ,CZE,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,638417652.0,1204543669.0,1365575072.0,93617922.0,1612413163.0,1434956744.0,1623270388.0,2049837245.0,1976164976.0,2297325759.0,2966428858.0,3169581289.0,3997965313.0,5030890909.0,6556486952.0,5571444053.0,7387360488.0,7191690761.0,6179321967.0,6048162827.0,6827242861.0,6356116228.0,6430426161.0,7306463596.0,8667731463.0,9044420853.0,9875720946.0,13432845295.0,14657900981.0,18118411602.0
544,Denmark,DK,DNK,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,902353821.0,1227788925.0,1287912882.0,64369554.0,1490793750.0,1553772910.0,1551038141.0,1724325516.0,1880329002.0,2233097850.0,2480775254.0,2816890602.0,3558486906.0,4395305571.0,5229602715.0,4077172337.0,3800305395.0,4138086326.0,4246535020.0,4531756512.0,4451722775.0,3989148609.0,4356398586.941,4891506830.023,5441474265.959,6079130229.484,6862415328.254,8817030695.935,8649162778.956,10741337977.498
545,Denmark,DK,DNK,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.577825754297054,0.663640768553128,0.686398823738117,0.0370923422206004,0.842298483415078,0.873081705879996,0.944845954378378,1.04637072722364,1.05260971004768,1.02390178654262,0.986882163767273,1.06512109020335,1.25792284379651,1.37601194123041,1.47996907233677,1.2691848049598,1.18023610928247,1.20292084764605,1.29804349655199,1.31896462761648,1.2611340137711,1.31797289754578,1.39130480530034,1.47280837247215,1.52490156178732,1.75444500352349,1.93436741960247,2.17335373518114,2.16138714144063,2.65087835445466
596,"Egypt, Arab Rep. of",EG,EGY,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,5134554.0,2883672.0,3564373.0,5696134.0,4071218.0,5665011.0,2112120.101,4472824.621,10553788.894,12270920.681,62972671.785,78687073.277,71060299.17,47838621.824,171417385.728,221168532.635,197365695.0,279781486.0,271225000.0,269513548.0,269135734.0,274187714.907,193346494.011,218484926.699,196582499.806,189413823.527,287865118.896,502083471.436,361712517.0,372962887.273
597,"Egypt, Arab Rep. of",EG,EGY,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.009412585060822,0.0045591819246152,0.0050119144046573,0.0071400657110897,0.0045647163069704,0.0059607155245635,0.0020163029664708,0.0043734243397324,0.0116924608002477,0.0144086618337337,0.0760035810532786,0.0835964609625906,0.0629398352304197,0.034904618475726,0.100363444452827,0.111523175202049,0.0858021938251146,0.112939859405107,0.0921023269428407,0.0888914476868147,0.0836775403756106,0.0783126128345534,0.0550150416437863,0.08851789999608,0.074701799302646,0.0595838933789661,0.0752538853467328,0.118611640877302,0.0761129845303475,0.0946825003263216
599,"Egypt, Arab Rep. of",EG,EGY,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,344044093.0,481200612.0,467256021.0,446594161.0,884820112.0,806703014.0,743167911.623,578412577.004,431541721.615,339126754.434,417325330.027,424537007.187,494909294.849,646757815.486,1657520354.366,2130321952.681,1535710217.0,1783868843.0,1462281778.0,1853092138.0,1748691627.0,1586863897.717,2060223637.502,2005482321.03,1945871662.506,1820938890.993,1715391620.707,1925238602.954,2062842009.175,2263081335.219
600,"Egypt, Arab Rep. of",EG,EGY,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.630696315597397,0.76079426937051,0.657015183964413,0.559802781277441,0.992074802671297,0.848811622653867,0.709453815662262,0.565558423820135,0.47810172387695,0.398206691285771,0.503682290225592,0.451024416978241,0.438353199122892,0.47189559261942,0.970464292804047,1.07420465983603,0.667630236846595,0.720097313106594,0.496560252188826,0.611190213131232,0.543689282905794,0.45323496016294,0.586218487138624,0.812509522825825,0.739435679903755,0.572812621118299,0.448438785652486,0.454816226321057,0.43407140907122,0.574518823647785
602,"Egypt, Arab Rep. of",EG,EGY,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,349178647.0,484084284.0,470820394.0,452290295.0,888891330.0,812368025.0,745280031.724,582885401.625,442095510.509,351397675.115,480298001.812,503224080.464,565969594.019,694596437.31,1828937740.094,2351490485.316,1733075912.0,2063650329.0,1733506778.0,2122605686.0,2017827361.0,1861051612.624,2253570131.513,2223967247.729,2142454162.312,2010352714.52,2003256739.603,2427322074.39,2424554526.175,2636044222.492
603,"Egypt, Arab Rep. of",EG,EGY,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,0.640108900658219,0.765353451295126,0.66202709836907,0.566942846988531,0.996639518978268,0.854772338178431,0.711470118628733,0.569931848159867,0.489794184677198,0.412615353119505,0.579685871278871,0.534620877940832,0.501293034353311,0.506800211095146,1.07082773725687,1.18572783503808,0.753432430671709,0.8330371725117,0.588662579131667,0.700081660818047,0.627366823281405,0.531547572997494,0.64123352878241,0.901027422821906,0.814137479206401,0.632396514497265,0.523692670999219,0.573427867198358,0.510184393601568,0.669201323974106
604,"Egypt, Arab Rep. of",EG,EGY,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-338909539.0,-478316940.0,-463691648.0,-440898027.0,-880748894.0,-801038003.0,-741055791.522,-573939752.383,-420987932.721,-326855833.753,-354352658.242,-345849933.91,-423848995.679,-598919193.662,-1486102968.638,-1909153420.046,-1338344522.0,-1504087357.0,-1191056778.0,-1583578590.0,-1479555893.0,-1312676182.81,-1866877143.491,-1786997394.331,-1749289162.7,-1631525067.466,-1427526501.811,-1423155131.518,-1701129492.175,-1890118447.946
605,"Egypt, Arab Rep. of",EG,EGY,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-0.621283730536575,-0.756235087445895,-0.652003269559755,-0.552662715566351,-0.987510086364327,-0.842850907129304,-0.707437512695791,-0.561184999480402,-0.466409263076702,-0.383798029452037,-0.427678709172314,-0.367427956015651,-0.375413363892472,-0.436990974143694,-0.87010084835122,-0.962681484633984,-0.58182804302148,-0.607157453701487,-0.404457925245986,-0.522298765444418,-0.460011742530184,-0.374922347328387,-0.531203445494837,-0.723991622829745,-0.664733880601109,-0.513228727739333,-0.373184900305753,-0.336204585443755,-0.357958424540873,-0.479836323321463
610,El Salvador,SV,SLV,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,44077637.0,61926553.0,88517317.0,6380456.0,109138267.0,88605163.0,82238178.89,106473647.66,92022381.76,96406934.75,103371778.27,119611292.46,155092064.84,155352720.86,180818871.9,152579010.92,165158450.5,170962546.88,183034029.75,223185800.97,222488880.98,274134430.0,237512763.96,246760178.51,372495029.56,300131064.6,259943031.64,446684170.44,336902095.45,336127632.01
